article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
738305001,738305,Cow skirt,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,Calf-length skirt in jersey crêpe with a high waist.
933776002,933776,Middlesbrough,252,Sweater,Garment Upper body,1010017,Stripe,13,Beige,1,Dusty Light,11,Beige,5848,Jersey Fancy,F,Menswear,3,Menswear,21,Contemporary Casual,1005,Jersey Fancy,"Rugby shirt in soft jersey with a contrasting colour collar, concealed buttons at the top, long sleeves with ribbed cuffs, and slits in the sides."
674681008,674681,Felicia Tank,253,Vest top,Garment Upper body,1010016,Solid,42,Red,7,Medium,18,Red,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short top in ribbed jersey with narrow shoulder straps and an overlocked edge at the hem.
794222005,794222,PARIS BAGUETTE BAG,66,Bag,Accessories,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small handbag with a zip and short, adjustable shoulder strap at the top, and a zipped outer compartment. Lined. Depth 7 cm. Height 14.5 cm. Width 24.5 cm."
741215001,741215,Jan tee,255,T-shirt,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,T-shirt in patterned cotton jersey with a round neckline and chest pocket.
764551003,764551,Sasha dress,265,Dress,Garment Full body,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Fitted long dress in a rib knit with a square neckline, long sleeves and a high slit at the front."
728806001,728806,Frankie hood,255,T-shirt,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in soft jersey made from an organic cotton blend with a double-layered drawstring hood and kangaroo pocket. Dropped shoulders, long sleeves and ribbing at the cuffs and hem."
914907002,914907,Maggie top,254,Top,Garment Upper body,1010016,Solid,81,Light Turquoise,1,Dusty Light,2,Blue,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Top in a jacquard weave with an opening and narrow ties at the back of the neck. Elbow-length, raglan puff sleeves with narrow, concealed elastication, a seam at the waist with a discreet drawstring, and a flared peplum. Lined."
803290002,803290,Cersei Utility Parka,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Jacket in a cotton weave with a collar, concealed buttons down the front and a yoke at the back. Flap chest pockets with a button, diagonal front pockets and buttoned cuffs. Unlined."
749176009,749176,BERTIL s/s SB 5-p,255,T-shirt,Garment Upper body,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,T-shirts in soft organic cotton jersey with a round neck and straight-cut hem.
692045001,692045,ANDREAS CORD TROUSERS,272,Trousers,Garment Lower body,1010026,Other structure,23,Dark Yellow,2,Medium Dusty,13,Brown,5641,Local relevance,F,Menswear,3,Menswear,24,Men Project,1001,Unknown,"Trousers in wide-wale organic cotton corduroy with a zip fly and concealed hook-and-eye fastening. Side pockets, welt back pockets with a button and straight-cut legs that taper gently to the hem."
651272004,651272,MAX DEAL HOOD,254,Top,Garment Upper body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Long-sleeved top in soft sweatshirt fabric with a print motif, jersey-lined hood and ribbing at the cuffs and hem. Soft brushed inside."
821726001,821726,ROWAN slim fit shirt,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Straight-style shirt in soft pima cotton piqué with a gently tapered waist, button-down collar, French front and open chest pocket. Double-layered yoke at the back, long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slim Fit – a fit with narrow shoulders and a tapered waist for a fitted silhouette."
789690004,789690,Maira boot,87,Boots,Shoes,1010016,Solid,13,Beige,4,Dark,1,Mole,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Ankle boots in imitation suede with a zip in one side and a loop at the back. Satin linings and imitation leather insoles. Heel 2 cm.
808357001,808357,Ladylike Blouse,258,Blouse,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Blouse in an airy weave with a smocked stand-up collar with a small frill trim, and an opening with covered buttons at the back of the neck. Long sleeves with smocking and a small frill trim at the cuffs, and narrow ties under the bust. Unlined."
686564006,686564,Pat ls bd light solid,259,Shirt,Garment Upper body,1010016,Solid,83,Dark Turquoise,2,Medium Dusty,19,Green,5767,Shirt,F,Menswear,3,Menswear,21,Contemporary Casual,1011,Shirts,"Shirt in airy end-on-end cotton with a button-down collar, classic front and open chest pocket. Long sleeves with adjustable buttoning at the cuffs, a yoke with a pleat and hanger at the back, and a rounded hem. Slightly longer at the back. Regular fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
811500006,811500,NORA RW shorts innerbriefs,274,Shorts,Garment Lower body,1010001,All over pattern,8,Dark Grey,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Lightweight running shorts in fast-drying functional fabric layered over a pair of short running tights. Regular, elasticated drawstring waist. The polyester content of the shorts is partly recycled."
556350004,556350,Texas denim jacket,262,Jacket,Garment Upper body,1010023,Denim,51,Light Pink,1,Dusty Light,4,Pink,6512,Baby Boy Outdoor,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1007,Outdoor,"Jacket in soft washed denim with a collar, and press-studs down the front and at the cuffs."
689814001,689814,ESSENTIAL MOON LACE STRAP,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted top in stretch organic cotton jersey with spaghetti shoulder straps and a V-neck with a discreet lace trim.
768399001,768399,Cool Clementine earring,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal earrings in various sizes and designs. One pair of hoops and three pairs with pendants. Length from 2.7 cm to 8 cm.
617116001,617116,TESSIE D magic glove P3,71,Gloves,Accessories,1010002,Application/3D,9,Black,4,Dark,12,Grey,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Fine-knit gloves with matching fingerless gloves. The fingerless gloves have a stud appliqué on the uppers. The gloves can be worn over each other or separately.
594581039,594581,HAPPY PRICE SS TEE,255,T-shirt,Garment Upper body,1010008,Front print,42,Red,5,Bright,18,Red,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,T-shirt in soft cotton jersey with a print motif.
495725005,495725,BD check Gerald,259,Shirt,Garment Upper body,1010004,Check,43,Dark Red,4,Dark,18,Red,5731,Shirt,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Regular fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
879796006,879796,Verena dress,265,Dress,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Sleeveless, calf-length dress in soft jersey made from a cotton blend. Low-cut neckline and slits in the sides."
630323033,630323,Regular Printed tee 9.99 B2,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,T-shirt in printed cotton jersey.
753360002,753360,Jodi shirt dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, sleeveless shirt dress in a viscose weave with a collar and buttons down the front. Detachable tie belt at the waist and a gently rounded hem."
664078003,664078,Tate Tech Glove,71,Gloves,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Fleece-lined nylon gloves with reinforced palms and elastication around the wrists and at the top. The gloves can be fastened together by a ring and hook.
624771001,624771,BEATRICE cardigan,245,Cardigan,Garment Upper body,1010011,Metallic,6,Light Grey,1,Dusty Light,12,Grey,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Long-sleeved cardigan in a soft knit containing some wool with sewn-on sequins at the top, buttons down the front and ribbing around the neckline, cuffs and hem."
794054001,794054,Rosario,264,Blazer,Garment Upper body,1010004,Check,13,Beige,2,Medium Dusty,11,Beige,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Straight-cut jacket in woven fabric with a soft, brushed finish. Notch lapels, buttons at the front, welt front pockets with a flap, and decorative buttons at the cuffs. Lined."
858123002,858123,ED Nora T-shirt,255,T-shirt,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,T-shirt in soft jersey made from a cotton blend with a slightly wider neckline and short sleeves with sewn-in turn-ups. Gathers in the sides for best fit over the tummy.
767127001,767127,OPEN BOOT P5O,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Warm-lined platform Chelsea boots in imitation leather with elastic gores in the sides and a loop at the back. Pile linings and insoles and chunky soles. Platform front 3.5 cm, heel 4 cm."
387348025,387348,Thales printed tanktop,253,Vest top,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running vest top in printed, fast-drying functional fabric."
299733008,299733,Hilton,265,Dress,Garment Full body,1010016,Solid,1,Other,6,Undefined,14,undefined,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless jersey dress with an elasticated waist. Inner top with elastication at the top.
489435016,489435,Riri sandalina,91,Sandals,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,1,Mole,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Sandals with open sides and toes and crossover straps at the front. Imitation leather insoles.
710706002,710706,NANNA fancy hood,252,Sweater,Garment Upper body,1010001,All over pattern,6,Light Grey,1,Dusty Light,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Top in sweatshirt fabric with an embroidered motif at the top, an unlined hood, kangaroo pocket and ribbing at the cuffs and hem."
850883001,850883,Capri Straw Hat,76,Hat/brim,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Sturdy hat in braided paper straw with a flat crown. Band in an airy weave around half the hat that continues down through the sides to form ties that can be fastened in various ways. Width of brim 7.5 cm.
887457002,887457,PQ Bodil cashm-mix poncho,254,Top,Garment Upper body,1010010,Melange,13,Beige,1,Dusty Light,11,Beige,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Poncho in a soft, fine-knit wool and cashmere blend with a draped collar and ribbed trim at one side."
772211001,772211,PQ SALLY SILK STRAP TOP,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Top in softly draping silk with narrow, adjustable shoulder straps."
564790006,564790,VERONICA seamless sport bra,306,Bra,Underwear,1010010,Melange,53,Dark Pink,4,Dark,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Fully lined sports bra in fast-drying functional fabric with lightly padded cups with removable inserts, double adjustable shoulder straps and a racer back. Seamless. Light support."
766951002,766951,Tindra Cardigan (1),245,Cardigan,Garment Upper body,1010016,Solid,13,Beige,4,Dark,11,Beige,5963,Tops Knitwear DS,D,Divided,2,Divided,58,Divided Selected,1003,Knitwear,"Cardigan in a soft, loose knit with dolman sleeves, close-fitting cuffs and a rounded hem. No buttons."
851788002,851788,FOSTER sweatpants 2-p,272,Trousers,Garment Lower body,1010014,Placement print,9,Black,4,Dark,5,Black,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Trousers in soft sweatshirt fabric made from a cotton blend with covered elastication and a drawstring at the waist. Side pockets, a print motif on one leg and ribbed hems. Soft brushed inside."
668221001,668221,AGATE check shirt,259,Shirt,Garment Upper body,1010004,Check,73,Dark Blue,4,Dark,2,Blue,7510,Woven,F,Menswear,3,Menswear,28,Men Edition,1011,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and open chest pocket.in a straight-cut, gently tapered fit. Yoke with a pleat at the back, long sleeves with adjustable buttoning at the cuffs, and a rounded hem."
741366001,741366,Sunglasses Neo,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses."
829646005,829646,Loris basic twill,262,Jacket,Garment Upper body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Straight-cut jacket in cotton denim with a collar and buttons down the front. Flap chest pockets with a button, front pockets and long sleeves with buttoned cuffs. Unlined."
824821001,824821,PC Waterfall,265,Dress,Garment Full body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length slip dress in satin with a draped neckline, narrow, adjustable shoulder straps and a slit in one side. Unlined."
562900001,562900,CHLOE Fancy Sandal SG s7,91,Sandals,Shoes,1010016,Solid,10,White,3,Light,9,White,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Sandals in imitation leather with decorative appliqués, a tab with a hook and loop fastening, and rubber soles."
820166001,820166,Racer shorts NEON,273,Leggings/Tights,Garment Lower body,1010016,Solid,20,Other Yellow,5,Bright,8,Yellow,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cycling shorts in airy, softly draping jersey with an elasticated waist."
941976002,941976,OSLO MINI BOBBLE NEW,512,Hair ties,Accessories,1010016,Solid,11,Off White,1,Dusty Light,9,White,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small hair elastics in different colours. No metal clips. Diameter 6 cm.
868063004,868063,Kate HW shorts,274,Shorts,Garment Lower body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,3936,EQ Divided Basics,D,Divided,2,Divided,80,Divided Complements Other,1002,Jersey Basic,"Shorts in sweatshirt fabric made from a cotton blend. High waist with wide elastication and a drawstring, and side pockets. The polyester content of the shorts is recycled."
584729002,584729,MAMA-HAVANA tights,273,Leggings/Tights,Garment Lower body,1010014,Placement print,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Sports tights in fast-drying functional fabric with wide ribbing at the waist for a comfortable fit.
